date,title,teaser,message,theme
2032-01-13,Bir İlişkide Düzeltilmesini İstediğin Şeyi Somutlaştır,Belirsiz rahatsızlık karşı tarafın neyi değiştireceğini anlamasını zorlaştırabilir.,Bugün bir konuda şikayet etmek yerine görmek istediğin davranışı açık ve ölçülü biçimde tarif et.,ilişkiler
2032-01-14,Bir Kaynağın Güncelliğini Yeniden Doğrula,Geçen yıl doğru olan kural fiyat ya da yöntem bugün değişmiş olabilir.,Bugün sık başvurduğun bir bilgi kaynağının son güncelleme tarihini kontrol et.,doğruluk
2032-01-15,Ay Ortasında İlk Varsayımını Sorgula,İlk plan işe yaramıyorsa daha çok zorlamak yerine nedeni görmek gerekebilir.,Ocak başında yaptığın bir planı seç ve hangi varsayımının gerçeğe uymadığını kontrol et.,yansıma
2032-01-16,Bir Cihaz Güncellemesinden Önce Yedek Al,Güncellemeler genelde güvenli olsa da kritik veriyi tek kopyada bırakmak gereksiz risktir.,Bugün önemli bir cihazı güncellemeden önce gerekli verinin güncel yedeği bulunduğunu doğrula.,güvenlik
2032-01-17,Bir Hedefi Kimlik Cümlesine Değil Davranışa Bağla,Büyük tanımlar yerine gözlenebilir davranış ilerlemeyi daha net gösterir.,Bugün bir hedefini haftada kaç kez hangi davranışı yapacağın şeklinde yeniden yaz.,alışkanlık
2032-01-18,Bir Pazar Akşamını Planlama Maratonuna Çevirme,Pazartesiyi kolaylaştırmak için tüm akşamı tüketmek gerekmeyebilir.,Bu akşam gelecek hafta için yalnız takvim çakışmalarını ve ilk önemli işi kontrol et.,denge
2032-01-19,Bir Satın Alma Kararında Toplam Maliyeti Hesapla,Etiket fiyatı bakım teslimat abonelik ya da aksesuar maliyetlerini göstermeyebilir.,Bugün önemli bir alışverişte ilk fiyatın yanında beklenen toplam sahip olma maliyetini de değerlendir.,finans
2032-01-20,Bir İşte Kabul Kriterini Önceden Yaz,Sonradan değişen beklentiler işi tekrar tekrar açabilir.,Bugün teslim edeceğin bir iş için başarılı sayılacağı temel koşulları işe başlamadan netleştir.,kalite
2032-01-21,Bir Zor Konuşma İçin Uygun Zaman Seç,Doğru konu yanlış anda açıldığında gereksiz savunma yaratabilir.,Bugün önemli bir konuşmanın yalnız içeriğini değil zaman ve ortamını da bilinçli seç.,iletişim
2032-01-22,Bir Yedeğin Tarihini Kontrol Et,Eski bir yedek varmış gibi güven verirken yeni veriyi korumuyor olabilir.,Bugün kritik bir yedeğin son başarılı oluşturulma tarihini kontrol et ve gerekiyorsa yenile.,güvenlik
2032-01-23,Bir Hedefte Gecikmeyi Veri Olarak Kullan,Gecikme yalnız irade eksikliği değil kapasite ya da kapsam sorunu gösterebilir.,Bugün geciken bir hedefte zaman enerji bağımlılık veya kapsamdan hangisinin asıl etkili olduğunu yaz.,öğrenme
2032-01-24,Bir Günlük Harcamayı Kategoriyle Gör,Dağınık küçük ödemeler toplam etkiyi görünmez kılabilir.,Bugün yaptığın harcamaları tek tek değil kategori toplamlarıyla gözden geçir.,finans
2032-01-25,Bir Dinlenme Gününde Karşılaştırmayı Azalt,Başkalarının üretkenliği senin dinlenme ihtiyacını geçersiz kılmaz.,Bugün dinlenirken performans karşılaştırması yaratan içerikleri bir süreliğine kapat.,özbakım
2032-01-26,Bir Süreçte İkinci Kontrol Gereken Noktayı Belirle,Her adım eşit risk taşımadığı için kontrolü kritik noktaya koymak daha verimli olabilir.,Bugün bir süreçte hatanın en pahalı olduğu adımı seç ve oraya bağımsız bir doğrulama ekle.,kalite
2032-01-27,Bir Talebi Neden Önemli Olduğuyla Birlikte Yaz,İstenen şeyin bağlamı bilinince insanlar daha iyi önceliklendirebilir.,Bugün bir görev isterken yalnız ne istediğini değil neden ve ne zamana kadar gerektiğini de belirt.,işbirliği
2032-01-28,Bir Bilgiyi Not Almadan Önce Kaynağını Ekle,Kaynak sonradan aranırsa yanlış eşleştirme riski artabilir.,Bugün önemli bir not oluştururken bağlantı belge adı ya da kaynak bilgisini aynı anda kaydet.,doğruluk
2032-01-29,Bir Günün En Zor İşini Enerji Saatine Taşı,Zor görevi yalnız boş takvim aralığına koymak yeterli olmayabilir.,Bugün dikkat isteyen bir işi enerjinin daha yüksek olduğu saate taşımayı dene.,odak
2032-01-30,Bir Ay Sonu Kararını Duyguya Tek Başına Bırakma,Tek bir kötü gün tüm ayın değerlendirmesini bozabilir.,Ocak ayını değerlendirirken en az üç somut veri veya tamamlanan işe bakmadan genel hüküm verme.,yansıma
2032-01-31,Ocaktan Şubata Tek Bir Ders Taşı,Çok sayıda çıkarım uygulanmadığında yalnız not olarak kalabilir.,Bu ay öğrendiğin en yararlı tek dersi seç ve Şubat ayında hangi davranışla uygulayacağını yaz.,tamamlama
