date,title,teaser,message,theme
2030-07-15,Şimdiye Dön,Zihin uzaklaştığında beden iyi bir çapa olabilir.,Bir dakika nefesine oturduğun yere ve çevrendeki seslere dikkat et. Şu anla temas düşünce kalabalığını biraz gevşetebilir.,presence
2030-07-16,Kendi Ölçün,Başkalarının hızını ölçü olarak kullanma.,Bugünkü ilerlemeni dünkü halinle kıyasla. Kendi ritmini görmek gereksiz rekabetin yarattığı baskıyı azaltabilir.,confidence
2030-07-17,Günün Aynası,Akşam olmadan kısa bir ara ver.,Seni en çok neyin zorladığını ve neyin kolaylaştırdığını iki cümleyle not et. Bu küçük kayıt yarının kararlarını daha bilinçli yapabilir.,reflection
2030-07-18,Başka Bir Yol,Aynı probleme aynı yerden bakmak zorunda değilsin.,Bir işi farklı sırayla farklı araçla ya da farklı ortamda dene. Yeni yaklaşım sonuç vermese bile düşünce esnekliği kazandırabilir.,creativity
2030-07-19,Yumuşak Güç,Nazik olmak geri çekilmek değildir.,Hem kendi ihtiyacını hem karşındakinin sınırını gözeten bir dil seç. Yumuşaklık netlikle birleştiğinde güçlü bir tutum olabilir.,kindness
2030-07-20,Küçük İvme,Başlangıç için mükemmel koşul bekleme.,Beş dakikada yapılabilecek en küçük adımı seç ve yalnız onu yap. Hareket başladıktan sonra devam edip etmeyeceğine yeniden karar verebilirsin.,momentum
2030-07-21,Her Şeye Cevap Verme,Seçicilik de zihinsel bir beceridir.,Her mesaj fikir ya da tartışmaya anında tepki vermek zorunda olmadığını hatırla. Enerjini gerçekten karşılık vermeye değer olana ayır.,discernment
2030-07-22,Olanla Başla,Gerçeği kabul etmek vazgeçmek değildir.,Değiştirmek istediğin bir durumda önce mevcut tabloyu süslemeden gör. Nerede olduğunu kabul etmek sonraki adımı daha gerçekçi seçmeni sağlar.,acceptance
2030-07-23,Yarın İçin İşaret,Geleceği tümden çözmeye çalışma.,Yarın sabah başlayacağın ilk işi bu akşam tek cümleyle belirle. Küçük bir hazırlık güne karar yorgunluğu olmadan başlamanı kolaylaştırabilir.,planning
2030-07-24,Esneme Payı,Zorlanmak kapasitesiz olduğun anlamına gelmez.,Aksayan bir şeyde kendine buradan ne öğrenebilirim diye sor. Güç hiç sarsılmamak değil yeniden yön bulabilmektir.,resilience
2030-07-25,Kapıyı Açık Tut,İlk izlenim son karar olmak zorunda değil.,Bir konuya ilişkin görüşünü geçici kabul edip yeni bilgiye yer bırak. Fikrini güncellemek tutarsızlık değil düşünsel dürüstlük olabilir.,openness
2030-07-26,Bakımın Somut Hali,İyi hissetmeyi soyut bırakma.,Su yemek uyku ya da hareket gibi temel bir ihtiyacını bilerek düzenle. Büyük hedefler temel ihtiyaçlar ihmal edildiğinde daha zor taşınır.,care
2030-07-27,Bir Şeyi Derinleştir,Çok şey bilmek yerine bir şeyi anlamayı seç.,Merak ettiğin bir konuda tek bir kaynağa dikkatle odaklan. Yüzeyde gezinmektense bir fikri takip etmek daha kalıcı öğrenme sağlayabilir.,learning
2030-07-28,Ritmi Geri Kur,Denge bozulduysa yeniden kurulabilir.,Günün ortasında planından ne kadar saptığını kontrol et ve kalan kısmı gerçekçi biçimde düzenle. Küçük düzeltmeler istikrarı geri getirebilir.,steadiness
2030-07-29,Seçimin Bedeli,Her evet başka bir şeye hayırdır.,Bir karar verirken yalnız kazanacağını değil ayıracağın zaman ve enerjiyi de hesaba kat. Bedeli görünür olan seçim daha bilinçlidir.,choice
2030-07-30,Uzaklaş ve Bak,Yakından çözülemeyen şey bazen mesafe ister.,Seni meşgul eden bir konuyu kısa süreliğine bırakıp sonra yeniden değerlendir. Araya giren mesafe gözden kaçan bir ayrıntıyı gösterebilir.,perspective
2030-07-31,Açık Döngüyü Kapat,Bitmemiş küçük işler zihinde yer tutar.,Uzun süredir bekleyen kısa sürede kapanabilecek bir işi tamamla. Tek bir açık döngünün kapanması bile zihinsel alan açabilir.,completion
