date,title,teaser,message,theme
2031-04-13,"Zor İşi Parçalarına Ayır","Büyük görevlerin belirsizliği başlangıcı ağırlaştırabilir.","Ertelediğin bir işi en fazla yirmi dakikalık parçalara böl ve yalnız ilk parçayı seç. Küçülen adım başlama eşiğini düşürebilir.","odak"
2031-04-14,"Bir İyiliği Ölçüsüzleştirme","Yardım etmek kendi sınırlarını yok saymayı gerektirmez.","Bugün destek verirken ne kadarını gerçekten karşılayabileceğini açık tut. Sürdürülebilir yardım bir defalık aşırı yüklenmeden daha güvenli olabilir.","sınırlar"
2031-04-15,"Ayın Ortasında Bütçeyi Gör","Mali kararlar ay sonunda sürpriz olmadan önce izlenebilir.","Nisanın ilk yarısındaki temel harcamalara kısa bir bakış at. Yargılamak yerine yalnız yönü görmek kalan günlerde daha bilinçli seçim yapmana yardım edebilir.","finans"
2031-04-16,"Geri Bildirim İçin Tek Soru Sor","Genel yorumlar bazen neyin değişeceğini göstermeyebilir.","Bir işin hakkında görüş isterken en çok geliştirmek istediğin noktaya dair tek bir soru sor. Dar geri bildirim daha uygulanabilir olabilir.","gelişim"
2031-04-17,"Küçük Gecikmeyi Haber Ver","Sessizlik çoğu zaman gecikmenin kendisinden daha fazla belirsizlik yaratır.","Bir işi zamanında yetiştiremeyeceğini anladıysan erkenden kısa bir bilgi ver. Yeni zamanı netleştirmek karşı tarafın da plan yapmasını kolaylaştırabilir.","sorumluluk"
2031-04-18,"Bir Eski Notu Kullan","Bilgi biriktirmek kadar onu geri çağırmak da değerlidir.","Daha önce aldığın bir notu ya da öğrendiğin bir yöntemi bugün gerçek bir işte kullan. Bilgiyi uygulamak onu daha kalıcı hale getirebilir.","öğrenme"
2031-04-19,"Karşılaştırmayı Aynı Ölçüyle Yap","Farklı koşulları yan yana koymak gereksiz baskı yaratabilir.","Kendini biriyle karşılaştırdığını fark edersen koşulların gerçekten benzer olup olmadığını kontrol et. Aynı ölçü yoksa karşılaştırmanın değerini azaltabilirsin.","özfarkındalık"
2031-04-20,"Bir Planı Başkasına Anlat","Açıklamak plandaki boşlukları görünür hale getirebilir.","Üzerinde çalıştığın bir planı güvendiğin birine iki dakikada anlatmayı dene. Takıldığın yerler hangi kısmın hâlâ netleşmediğini gösterebilir.","planlama"
2031-04-21,"Yapmadığın Şeyi de Kaydet","İlerleme bazen neyi bıraktığınla da oluşur.","Bugün bilinçli olarak yapmamayı seçtiğin bir işi not et. Gereksiz bir yükü bırakmak da zamanını koruyan gerçek bir karar olabilir.","öncelik"
2031-04-22,"Kullandığını Daha Uzun Yaşat","Bakım küçük olduğunda ertelenmesi kolaydır.","Sık kullandığın bir eşya cihaz ya da çalışma aracına kısa bir bakım yap. Küçük koruma gereksiz yenileme ihtiyacını azaltabilir.","bakım"
2031-04-23,"Bir Cümleyi Daha Yumuşak Kur","Netlik sertlik gerektirmez.","Bugün söylemen gereken zor bir şeyi anlamını kaybetmeden daha saygılı bir cümleyle ifade etmeyi dene. Ton değişikliği mesajın duyulmasını kolaylaştırabilir.","iletişim"
2031-04-24,"Boş Zamanı Baştan Harcama","Takvimdeki açıklık hemen yeni görevlerle doldurulmak zorunda değildir.","Bugün oluşan beklenmedik boşluğu otomatik olarak işe çevirmeden önce neye ihtiyacın olduğunu kontrol et. Bazen boşluk gerçekten dinlenme için kullanılabilir.","denge"
2031-04-25,"Bir Sonucu Önceden Tanımla","Çalışmanın ne zaman yeterli olduğunu bilmek bitirmeyi kolaylaştırır.","Bugünkü önemli iş için kabul edilebilir bir sonuç cümlesi yaz. Yeterlilik sınırı sonsuz düzeltme döngüsünü azaltabilir.","üretkenlik"
2031-04-26,"Bir Şeyi Bilerek Yavaşlat","Bazı kararlar hızlandıkça değil bekledikçe netleşir.","Acil olmayan önemli bir karara bugün hemen cevap vermek yerine kısa bir düşünme süresi tanı. Araya giren zaman duyguyla bilgiyi ayırmana yardım edebilir.","karar"
2031-04-27,"Tekrar Eden Gerginliği Haritala","Aynı sorun farklı günlerde benzer koşullarda çıkabilir.","Son zamanlarda tekrar eden bir gerginliğin ne zaman ve hangi durumda başladığını not et. Deseni görmek müdahale edebileceğin noktayı gösterebilir.","özfarkındalık"
2031-04-28,"Ay Sonu İçin Tek Öncelik Koy","Son günlere yaklaşırken listeyi büyütmek yerine daraltmak işe yarayabilir.","Nisan bitmeden tamamlanması gerçekten önemli olan tek işi seç. Diğer işleri sonraya taşımak ana sonucu koruyabilir.","öncelik"
2031-04-29,"Bir Teşekkürü Ayrıntılandır","Genel teşekkür güzel olsa da somutluk emeği görünür kılar.","Bugün birine tam olarak hangi davranışı ya da desteği için teşekkür ettiğini söyle. Belirli bir ifade karşı tarafın katkısını daha anlaşılır kılabilir.","şükran"
2031-04-30,"Nisanı Veriye Dayalı Kapat","Ayın hissi ile ayda olanlar aynı olmayabilir.","Takvimine notlarına ya da tamamlanan işlerine bakıp bu ayın üç somut sonucunu yaz. Gerçek kayıtlar Mayısa daha dengeli bir başlangıç sağlayabilir.","tamamlama"
