date,title,teaser,message,theme
2031-09-15,Ay Ortasında Bir Varsayımı Yeniden Test Et,Ay başındaki planın dayandığı koşullar değişmiş olabilir.,Eylül planındaki tek bir varsayımı seç ve hâlâ doğru olup olmadığını güncel bilgiyle kontrol et.,doğruluk
2031-09-16,Bir Belgeye Sürüm Bilgisi Ekle,Aynı dosyanın birden fazla kopyası olduğunda hangisinin güncel olduğu karışabilir.,Bugün üzerinde çalıştığın önemli bir belgeye anlaşılır sürüm ya da tarih bilgisi ekle.,organizasyon
2031-09-17,Bir Güçlü Yanının Aşırı Kullanımını Fark Et,Güçlü özellikler yanlış dozda zorlayıcı hale gelebilir.,Bugün işe yarayan bir özelliğinin hangi durumda fazla kullanıldığında sorun çıkardığını düşün ve bir örnek yaz.,özfarkındalık
2031-09-18,Bir Toplantıya Amaç Cümlesiyle Gir,Toplantıların uzaması çoğu zaman kararın ne olduğunun belirsizliğinden başlar.,Bugün katıldığın bir görüşmenin başında bu sürenin sonunda neyin netleşmesi gerektiğini tek cümleyle belirle.,iletişim
2031-09-19,Bir Yedeğin Tarihini Kontrol Et,Eski yedek güncel veriyi korumuyor olabilir.,Önemli bir yedek sisteminin son başarılı tarihini kontrol et ve beklediğinden eskiyse yeni yedek planla.,güvenlik
2031-09-20,Bir Seçeneği En Kötü Senaryoyla Değil En Olası Senaryoyla Tart,Kararlar yalnız uç ihtimallere göre verilirse gereksiz korku büyüyebilir.,Bugün bir seçimi değerlendirirken en kötü ihtimalin yanında en olası sonucu da ayrı yaz.,karar
2031-09-21,Bir Yakınından Tavsiye Değil Gözlem İste,Bazen çözümden önce dışarıdan görünen örüntü daha değerlidir.,Bugün güvendiğin birinden ne yapman gerektiğini değil sende tekrar eden ne fark ettiğini söylemesini iste.,ilişkiler
2031-09-22,Bir Dikkat Dağıtıcısını Zaman Kutusuna Al,Tamamen yasaklamak yerine sınır koymak daha sürdürülebilir olabilir.,Bugün sık kontrol ettiğin bir uygulama ya da site için belirli iki kısa kontrol zamanı seç.,odak
2031-09-23,Bir Alışkanlığın Kaçırılan Gün Planını Yaz,Süreklilik bozulduğunda geri dönüş kuralı önceden belliyse bırakmak zorlaşır.,Sürdürdüğün bir alışkanlık için bir gün kaçırırsan ertesi gün uygulayacağın en küçük geri dönüş adımını yaz.,alışkanlık
2031-09-24,Bir Harcamada Toplam Sahip Olma Maliyetini Düşün,Satın alma fiyatı kullanım süresindeki tek maliyet olmayabilir.,Bugün pahalı bir ürün düşünüyorsan bakım abonelik enerji ya da yenileme gibi en az bir ek maliyeti hesaba kat.,finans
2031-09-25,Bir Bilgiyi Tek Bir Güvenilir Yere Taşı,Aynı notun farklı yerlerde yaşaması güncel sürümü belirsizleştirebilir.,Bugün önemli bir bilgiyi tek ana kayıt yerine taşı ve eski kopyalara gerekiyorsa yönlendirme bırak.,organizasyon
2031-09-26,Bir Tartışmada Ses Tonunu İçerikten Ayır,Bir cümlenin nasıl söylendiği ile söylediği şey ayrı değerlendirilebilir.,Bugün zor bir konuşmada önce somut içeriği sonra tonun sende yarattığı etkiyi ayrı ayrı ifade etmeyi dene.,iletişim
2031-09-27,Bir Korkunun Bilgi Açığını Bul,Belirsizlik bazen gerçek riskten daha büyük bir tehdit hissi yaratabilir.,Bugün seni geren bir konuda hangi tek bilgiyi öğrenirsen belirsizliğin azalacağını yaz ve güvenilir kaynaktan araştır.,cesaret
2031-09-28,Bir Görev İçin Yeterince İyi Eşiği Koy,Her iş aynı mükemmellik düzeyini gerektirmez.,Bugün düşük riskli bir görev için kabul edilebilir kalite eşiğini önceden belirle ve o seviyede bırak.,üretkenlik
2031-09-29,Eylülün Tekrar Eden Dersini Bul,Aynı tema birkaç kez ortaya çıktıysa dikkat etmeye değer olabilir.,Bu ay tekrar eden bir sorun ya da faydalı örüntü seç ve ekim için tek bir düzeltme kararı yaz.,yansıma
2031-09-30,Eylülü Açık Bir Kapanışla Bitir,Kapanış zihnin yeni döneme daha az yük taşımasına yardımcı olabilir.,Ayın son gününde tamamlanan bir şeyi işaretle ertelenen bir şeyi tarih ver ve bırakılan bir şeyi listeden tamamen çıkar.,tamamlama
