date,title,teaser,message,theme
2034-07-19,Bir Doğum Tarihi Girdisinde Geçersiz Günü Reddet,Parser yalnız biçimi kontrol ederse takvimde olmayan tarihler hesap motoruna geçebilir.,31 çekmeyen bir aya 31. gün gir ve validation'ın hesaplama başlamadan girdiyi reddettiğini doğrula.,validation
2034-07-20,Bir Restore İşleminden Önce Mevcut Veriyi Koru,Restore başarısız olursa eski state de kayboluyorsa geri dönüş güvenli değildir.,Kontrollü bozuk arşivle restore dene ve hata sonrasında mevcut kayıtların değişmeden kaldığını doğrula.,backup
2034-07-21,Bir Hesaplama Ekranında Yuvarlama Kuralını Sabitle,Farklı katmanların farklı yuvarlama yapması aynı değeri iki sonuç gibi gösterebilir.,Bir ondalıklı test sonucu seç ve motor UI export katmanlarında aynı belgelenmiş yuvarlama kuralının kullanıldığını doğrula.,calculation
2034-07-22,Bir Bildirim Derin Bağlantısını Doğru Kayda Aç,Bildirim doğru başlığı gösterse bile yanlış kayda gidiyorsa kullanıcı güveni bozulur.,İki benzer test kaydı oluştur ve bildirimden açılan deep link'in exact hedef kimliğine gittiğini doğrula.,notifications
2034-07-23,Bir Free Kullanıcıda PRO İçeriğinin Önizleme Sınırını Kontrol Et,Önizleme bileşeni korunan içeriğin tamamını belleğe veya UI ağacına sızdırmamalıdır.,Free profilde bir PRO içeriğini aç ve izin verilen teaser dışında korunan metnin görünür veya erişilebilir olmadığını doğrula.,entitlement
2034-07-24,Bir Locale Değişiminde Taslak Metni Kaybetme,Dil değiştirmek navigasyonu yeniden kurarken kullanıcı taslağını sessizce silebilir.,Düzenlenmemiş bir taslak oluştur locale değiştir ve ürün sözleşmesine göre taslağın korunduğunu veya açık uyarıyla ele alındığını doğrula.,localization
2034-07-25,Bir Rapor Dosya Adında Güvenli Karakterleri Kullan,Kullanıcı girdisinin doğrudan dosya adına taşınması platform hatası veya path riski yaratabilir.,Özel karakterli test başlığıyla export yap ve dosya adının güvenli sanitize kuralından geçtiğini doğrula.,security
2034-07-26,Bir Grafik Ölçeğinin Sıfırı Yanıltıcı Biçimde Kesmediğini Kontrol Et,Daraltılmış eksen küçük farkları olduğundan büyük gösterebilir.,Bir karşılaştırma grafiğini incele ve eksen seçiminin veriyi yanıltmadan sunacak şekilde belgelenmiş olduğunu doğrula.,visualization
2034-07-27,Bir İçerik Shardında Tarihlerin Kesintisiz Olduğunu Doğrula,Eksik tek gün katalog toplamı doğru görünse bile kullanıcıya boşluk yaratabilir.,Aylık shard tarihlerini sırala ve ilk günden son güne kadar her takvim gününün tam bir kez bulunduğunu doğrula.,content
2034-07-28,Bir API Hatasını Kullanıcıya Teknik Sır Sızdırmadan Göster,Ham stack trace veya endpoint ayrıntıları hata ekranında gereksiz bilgi açığa çıkarabilir.,Kontrollü servis hatası üret ve kullanıcı mesajının faydalı kalırken stack trace token ve iç endpoint içermediğini doğrula.,security
2034-07-29,Bir Animasyonu Azaltılmış Hareket Ayarıyla Kontrol Et,Sistem hareket azaltma tercihi yok sayılırsa erişilebilirlik ayarı etkisiz kalır.,Reduce motion açıkken bir geçiş animasyonunu çalıştır ve hareketin ürün kuralına göre azaltıldığını veya kaldırıldığını doğrula.,accessibility
2034-07-30,Bir Release Artifact Hashini İkinci Kez Hesapla,Tek yerde yazılmış hash artifact'in gerçekten aynı dosya olduğunu kanıtlamaz.,Aynı release dosyasının checksumını bağımsız bir adımda yeniden hesapla ve provenance kaydındaki değerle birebir karşılaştır.,release
2034-07-31,Temmuzu Kanıtlanmış Bir Sonraki Adımla Kapat,Genel bir yapılacak notu sonraki çalıştırmada nereden başlanacağını belirsiz bırakır.,Ayın sonunda kalan en önemli işi seç ve dosya test veya requirement kimliğiyle birlikte doğrulanabilir bir sonraki adımı kaydet.,reflection
