date,title,teaser,message,theme
2031-03-11,"İlk Taslağa İzin Ver","İlk denemenin kusursuz olması üretimi yavaşlatabilir.","Bugün bir metni planı ya da fikri yalnızca ilk taslak olarak çıkar. Düzenleme hakkını sonraya bırakmak başlangıç direncini azaltabilir.","üretkenlik"
2031-03-12,"Küçük Bir Borcu Kapat","Maddi olmayan borçlar da zihinde yer tutabilir.","Gecikmiş bir teşekkür cevap ya da küçük söz varsa bugün birini tamamla. Küçük bir yükümlülüğün kapanması ilişkilerde açıklık sağlayabilir.","sorumluluk"
2031-03-13,"Hızını Koşula Göre Ayarla","Aynı tempo her gün için gerçekçi olmayabilir.","Bugünkü enerji ve zamanını dürüstçe değerlendirip iş miktarını ona göre ayarla. Planın koşula uyması tamamen bırakmaktan daha sürdürülebilir olabilir.","denge"
2031-03-14,"Bilmediğini Açık Bırak","Tahmin edilen cevaplar gereksiz kesinlik yaratabilir.","Emin olmadığın bir konuda tahminini gerçek bilgi gibi anlatmak yerine belirsizliği belirt. Açıkça bilmiyorum demek güvenilirliği güçlendirebilir.","dürüstlük"
2031-03-15,"Ayın Ortasını Ölç","Hissettiğin ilerleme ile gerçekleşen ilerleme farklı olabilir.","Martın ilk yarısında tamamladığın somut işleri kısa bir listeyle kontrol et. Gerçek veriye bakmak kalan yarı için daha ölçülü bir plan kurmana yardım edebilir.","yansıma"
2031-03-16,"Bir Tekrarı Otomatikleştir","Aynı küçük kararı her gün yeniden vermek yorucu olabilir.","Sık yaptığın bir iş için şablon hatırlatıcı ya da sabit sıra oluştur. Tekrarlanan kararı azaltmak daha önemli konulara dikkat bırakabilir.","sistem"
2031-03-17,"Konuşmadan Önce Amacı Seç","Aynı cümle farklı amaçlarla bambaşka etki yaratabilir.","Zor bir konuşmaya girmeden önce amacının bilgi almak sınır koymak ya da çözüm bulmak olup olmadığını belirle. Amaç netliği tonu daha tutarlı kılabilir.","iletişim"
2031-03-18,"Bedeninin İşaretini Not Et","Yoğunluk bazen önce bedende fark edilir.","Bugün stres yükseldiğinde bedeninde ilk nerede hissettiğini kısa bir notla kaydet. Tekrarlanan işaretleri tanımak molayı daha erken seçmene yardım edebilir.","özfarkındalık"
2031-03-19,"Kolaylaştıran Bir Şeyi Yakınlaştır","İyi alışkanlıklar yalnız iradeye bağlı kalmak zorunda değildir.","Yapmak istediğin bir davranışı kolaylaştıracak nesneyi ya da aracı görünür ve erişilebilir bir yere koy. Ortam başlangıç için küçük bir destek sağlayabilir.","alışkanlık"
2031-03-20,"Bir Şeyi Bahara Hazırla","Mevsim değişimi küçük düzenlemeler için doğal bir işaret olabilir.","Bugün yaşam alanında ya da çalışma düzeninde artık işe yaramayan tek bir şeyi ayır. Fiziksel bir sadeleşme yeni döneme daha hafif girmene yardımcı olabilir.","yenilenme"
2031-03-21,"Günün En Sessiz Anını Bul","Düşünce sürekli uyaran içinde kendini duymakta zorlanabilir.","Bugün birkaç dakikalığına müzik ekran ve konuşma olmadan otur. Sessizlik çözüm üretmekten çok neye ihtiyaç duyduğunu fark etmek için alan açabilir.","andaolmak"
2031-03-22,"Bir Hedefi Ölçülebilir Yap","Belirsiz hedefler ilerlemeyi takip etmeyi zorlaştırabilir.","Üzerinde çalıştığın bir hedefi bugün sayı tarih ya da açık bir tamamlanma ölçütüyle yeniden yaz. Ölçülebilirlik bir sonraki adımı görünür kılabilir.","hedef"
2031-03-23,"Eski Bir Varsayımı Sına","Uzun süredir doğru kabul edilen şeyler koşullar değişince geçersizleşebilir.","Bir iş ya da ilişki hakkında otomatik kabul ettiğin tek bir varsayımı seç ve bugün küçük bir soruyla doğrula. Gerçek bilgi gereksiz tahmini azaltabilir.","merak"
2031-03-24,"İşi Doğru Zamana Taşı","Her görev günün her saatinde aynı kolaylıkta ilerlemez.","Daha fazla dikkat isteyen bir işi enerjinin daha yüksek olduğu saate taşımayı dene. Zamanlamayı değiştirmek işi değiştirmeden verimi artırabilir.","planlama"
2031-03-25,"Bir Başlangıcı Kutla","Sadece bitişler görünür olduğunda süreç uzun hissedebilir.","Bugün başladığın ama henüz bitmemiş önemli bir şey için küçük bir işaret koy. Başlangıcı fark etmek devam eden emeğin değerini hatırlatabilir.","motivasyon"
2031-03-26,"Soruyu Daralt","Çok geniş sorular cevap bulmayı zorlaştırabilir.","Kafanı meşgul eden bir konuyu daha küçük ve cevaplanabilir tek bir soruya çevir. Dar bir soru araştırmayı ve konuşmayı daha verimli hale getirebilir.","merak"
2031-03-27,"Bir Yedek Süre Bırak","Takvim tamamen dolu olduğunda küçük gecikmeler zincirleme büyüyebilir.","Bugün iki iş arasına kısa bir boşluk ekle. Kullanılmazsa dinlenmeye gerekirse gecikmeyi karşılamaya yarayan bu alan günü daha esnek kılabilir.","zaman"
2031-03-28,"İyi Giden Şeyi Bozma","Geliştirme isteği bazen çalışan sistemi gereksiz yere değiştirir.","Şu anda düzenli işleyen bir alışkanlığını seç ve bugün ona dokunma. Her şeyi optimize etmeye çalışmamak istikrarı koruyabilir.","istikrar"
2031-03-29,"Bir Özrü Netleştir","Özür açıklamaya dönüştüğünde etkisini kaybedebilir.","Hata yaptığın bir konu varsa ne olduğunu ve bundan sonra neyi farklı yapacağını kısa biçimde söyle. Savunma eklememek sorumluluğu daha görünür kılabilir.","ilişkiler"
2031-03-30,"Ay Sonunu Hafiflet","Son güne çok iş bırakmak kapanışı aceleye çevirebilir.","Mart bitmeden yapılması gerekenlerden yalnız gerçekten gerekli olanları ayır. Geri kalanları tarihlendirmek yarına yığılmış bir suçluluk hissini azaltabilir.","öncelik"
2031-03-31,"Marttan Bir Ders Seç","Bir ayı kapatmak her ayrıntıyı analiz etmeyi gerektirmez.","Mart boyunca işe yarayan tek bir davranışı zorlayan tek bir durumu ve Nisana taşıyacağın tek bir kararı yaz. Üç madde ayı yeterince net kapatabilir.","tamamlama"
