date,title,teaser,message,theme
2031-07-11,Bir Mesajda Tek Konu Kullan,Çok konulu mesajlar önemli talebi görünmez hale getirebilir.,Bugün önemli bir mesajda yalnız tek ana konu ve tek net istek kullanmayı dene.,iletişim
2031-07-12,Dinlenmeyi Takvime Gerçek Bir Yer Olarak Koy,Mola yalnız boşluk kalırsa gerçekleşmeyebilir.,Bugün yoğun bir bloktan sonra en az on dakikalık gerçek bir ara için takvimde yer ayır.,özbakım
2031-07-13,Bir İşte Tek Tur Düzeltme Yap,Sonsuz düzenleme ilerlemeyi görünmez biçimde yavaşlatabilir.,Bugün bir taslak için tek bir düzeltme turu tanımla ve tur bittiğinde sonraki adıma geç.,üretkenlik
2031-07-14,Kendine Koyduğun Kuralı Test Et,Bir kural işe yaramıyorsa yalnız irade eksikliği olmayabilir.,Bugün kişisel bir rutin ya da kuralın gerçekten amacına hizmet edip etmediğini kontrol et. Gerekirse kuralı değiştir.,özdisiplin
2031-07-15,Ay Ortasında Takvimini Hafiflet,Kalan günleri geçmiş planların yüküyle doldurmak zorunda değilsin.,Temmuzun ikinci yarısından bir düşük öncelikli işi çıkar ve oluşan alanı bilinçli olarak boş bırak.,denge
2031-07-16,Bir İddiayı Tarihiyle Kaydet,Doğru bilgi bile zamanla geçerliliğini yitirebilir.,Bugün sakladığın önemli bir bilgiye kaynağın yanında erişim ya da güncelleme tarihini de ekle.,doğruluk
2031-07-17,Bir Sınırın Süresini Belirle,Geçici sınırlar da açık olduğunda daha kolay anlaşılır.,Bugün zaman ya da enerjiyle ilgili bir sınır koyarken bunun bugünlük mü haftalık mı yoksa kalıcı mı olduğunu belirt.,sınırlar
2031-07-18,Bir Takip Listesine Son Tarih Ekle,Takip gerektiren işler tarihsiz kaldığında sürekli zihinde dolaşabilir.,Bekleyen bir iş için ne zaman tekrar kontrol edeceğini belirle ve listeye tarih ekle.,organizasyon
2031-07-19,Bir Eşyayı Satmadan Önce Veriyi Temizle,Eski cihaz ya da depolama araçları kişisel bilgi taşıyabilir.,Bugün elden çıkarmayı düşündüğün bir cihaz varsa yedekleme hesap çıkışı ve güvenli silme adımlarını planla.,güvenlik
2031-07-20,Bir Planın B Planını Yaz,Tek senaryoya bağlı planlar küçük değişikliklerde kırılabilir.,Bugün önemli bir plan için yalnız bir alternatif yol yaz. Amaç kötüyü beklemek değil esneklik kazanmaktır.,planlama
2031-07-21,Tekrarlayan Bir İş İçin Şablon Oluştur,Aynı yapıyı her seferinde sıfırdan kurmak gereksiz emek yaratabilir.,Bugün sık yaptığın bir mesaj rapor ya da kontrol için küçük bir şablon hazırla.,gelişim
2031-07-22,Bir Dikkat Tetikleyicisini Kaldır,Bazı dikkat dağıtıcılar iradeden önce çevrede başlar.,Bugün seni otomatik olarak telefona ya da başka bir göreve çeken tek bir görsel veya sesli tetikleyiciyi azalt.,odak
2031-07-23,Bir Seçeneği Sırf Alışkanlık Olduğu İçin Seçme,Tanıdık olan her zaman en uygun olan değildir.,Bugün tekrar eden bir seçimde neden aynı seçeneğe yöneldiğini sor ve en az bir alternatifi kısa biçimde değerlendir.,karar
2031-07-24,Bir İlişkide Küçük Bir Beklentiyi Netleştir,Beklentiler açık olmadığında hayal kırıklığı kolayca kişisel yorumlanabilir.,Bugün yakın olduğun biriyle küçük ama tekrar eden bir beklentiyi sakin ve somut biçimde konuş.,ilişkiler
2031-07-25,Bir Alışkanlığı İki Dakikalık Sürüme İndir,Başlama eşiği çok yüksek olduğunda süreklilik zorlaşabilir.,Bugün sürdürmek istediğin bir alışkanlığın yalnız iki dakika süren en küçük geçerli sürümünü yap.,alışkanlık
2031-07-26,Bir Projeye Sonraki Kontrol Tarihi Koy,Açık projeler sürekli düşünülmek zorunda değildir.,Bugün bekleyen bir proje için tekrar bakacağın belirli tarihi yaz ve o zamana kadar zihinsel olarak serbest bırak.,organizasyon
2031-07-27,Bir Zayıflığını Yönetme Yöntemini Yaz,Kendini tanımak yalnız güçlü yanları saymak değildir.,Bugün zorlandığın bir alan seç ve bunu yönetmek için kullandığın işe yarar tek yöntemi yaz.,özfarkındalık
2031-07-28,Ay Sonunda Yapmayacaklarını da Seç,Kapanış yalnız tamamlanan işlerden oluşmaz.,Temmuz bitmeden artık yapmamaya karar verdiğin bir görevi ya da alışkanlığı açıkça yaz.,öncelik
2031-07-29,Birine Zamanında Teşekkür Et,Takdir çok geciktiğinde bağlamını kaybedebilir.,Bugün yakın zamanda yardım eden birine kısa ve doğrudan teşekkürünü ilet. Büyük bir açıklama gerekmeyebilir.,şükran
2031-07-30,Temmuzun En Yararlı Değişikliğini Bul,Ay içinde yapılan küçük ayarlar bazen büyük planlardan daha değerlidir.,Bu ay işe yarayan tek küçük değişikliği seç ve ağustosta sürdürmek isteyip istemediğine karar ver.,yansıma
2031-07-31,Temmuzu Tek Bir Sonraki Adımla Kapat,Yeni aya uzun bir liste taşımak zorunda değilsin.,Ay kapanırken ağustos için yalnız ilk somut adımı yaz. Geri kalan planı yeni ayın gerçek koşullarına bırak.,tamamlama
