date,title,teaser,message,theme
2032-11-18,Bir Fiyatın Alternatif Maliyetini Düşün,Harcanan para aynı anda başka bir amaç için kullanılamaz.,Planladığın bir harcamayı yapmazsan o tutarın hangi daha değerli amaca gidebileceğini yaz.,finance
2032-11-19,Bir Hesabın Uygulama Erişimlerini Gözden Geçir,Eski üçüncü taraf izinları gereksiz veri erişimi bırakabilir.,Önemli bir hesabın bağlı uygulamalar listesini aç ve kullanmadığın bir erişimi kaldır.,security
2032-11-20,Gelecek Haftaya Bir Boşluk Bırak,Tam dolu takvim beklenmeyen işleri yönetmeyi zorlaştırır.,Gelecek haftada en az bir saatlik plansız alanı özellikle boş bırak.,planning
2032-11-21,Bir Projede Kapsam Dışını Yaz,Nelerin yapılmayacağını bilmek projenin sınırlarını korur.,Devam eden bir proje için bu aşamada özellikle kapsam dışında olan iki şeyi yaz.,project
2032-11-22,Bir Klasör Adını Daha Anlamlı Yap,İyi adlandırma gelecekte arama süresini azaltır.,Belirsiz isimli bir klasörü içeriğini açıkça anlatan daha net bir adla değiştir.,organization
2032-11-23,Bir Hatanın Tekrar Şartını Kaydet,Tekrar üretilemeyen sorunların çözümü ve doğrulaması zorlaşır.,Yakın zamanda gördüğün bir hata için ortaya çıkması gereken koşulları maddeler halinde yaz.,quality
2032-11-24,Bir Sayının Kaynağını Yanına Yaz,Rakamın nereden geldiği bilinmezse doğrulama zorlaşır.,Bugün kullandığın önemli bir sayının yanına kaynak veya hesaplama yöntemini ekle.,accuracy
2032-11-25,Ortak İşte Teslim Biçimini Netleştir,Tamamlandı kelimesi herkes için aynı şeyi ifade etmeyebilir.,Bir işbirliğinde teslimin hangi formatta ve hangi ayrıntı düzeyinde beklendiğini netleştir.,collaboration
2032-11-26,Bir Alışveriş İçin Bekleme Süresi Koy,Kısa bekleme dürtüsel kararları filtrelemeye yardımcı olabilir.,Zorunlu olmayan bir satın alma için karar vermeden önce en az bir gün bekleme kuralı uygula.,finance
2032-11-27,Bir Süreçte En Çok Bekleten Adımı Bul,Toplam sürenin büyük kısmı tek bir darboğazda kaybolabilir.,Sık yaptığın bir sürecin hangi adımında en fazla beklediğini ölç veya tahmin et.,quality
2032-11-28,Geri Bildirimden Sonra Sonraki Adımı Sor,Yorumun davranışa dönüşmesi için takip hareketi net olmalıdır.,Bugün aldığın bir geri bildirim için bundan sonra neyi farklı yapacağını tek cümleyle belirle.,collaboration
2032-11-29,Günün Zihinsel Yükünü Yazıya Dök,Aklında tutulan küçük işler dikkat kapasitesini tüketebilir.,Bugün zihnini meşgul eden açık işleri tek listeye çıkar ve kafanda taşımayı bırak.,self-awareness
2032-11-30,Kasımı Tek Bir Bırakma Kararıyla Kapat,İlerleme bazen yeni şey eklemekten çok gereksizi bırakmakla gelir.,Kasım boyunca sana az değer sağlayan bir alışkanlık veya işi Aralıkta bırakmaya karar ver.,reflection
