date,title,teaser,message,theme
2030-08-19,İkinci Bakış,İlk yorum her zaman tek yorum değildir.,Canını sıkan bir olaya başka birinin gözünden bakmayı dene. Bu kendi deneyimini geçersiz kılmadan daha geniş bir çerçeve sunabilir.,perspective
2030-08-20,Gücünü Dağıt,Bütün enerjiyi sabaha harcama.,Önemli işlerini gün içindeki enerji seviyene göre sırala. Doğru zamanda doğru yükü taşımak daha dengeli ilerleme sağlayabilir.,balance
2030-08-21,Başlamadan Hazırla,Küçük hazırlık sürtünmeyi azaltır.,Yapmak istediğin iş için gereken tek aracı önceden görünür ve erişilebilir hale getir. Başlangıcı kolaylaştırmak iradeye daha az yük bindirir.,momentum
2030-08-22,Duyguyu Adlandır,Belirsiz his daha ağır görünebilir.,Şu anki duyguna mümkün olduğunca basit bir isim ver. Onu adlandırmak çözmek değildir ama neyle ilgilendiğini anlamana yardım eder.,reflection
2030-08-23,Payını Seç,Her sorumluluk sana ait değil.,Bir durumda neyi etkileyebildiğini ve neyin başkasına ait olduğunu ayır. Kendi payına yönelmek gereksiz yükü azaltabilir.,discernment
2030-08-24,İhtiyacını Söyle,Karşındakinin tahmin etmesini bekleme.,Bugün önemli bir ihtiyacını talep değil bilgi olarak açıkça ifade et. Doğrudan iletişim yanlış anlamaların alanını daraltabilir.,connection
2030-08-25,Tam Zamanında Mola,Mola yalnız tükenince verilmez.,Enerjin tamamen bitmeden kısa bir ara ver. Erken dinlenmek günün kalanında daha dengeli kalmana yardım edebilir.,care
2030-08-26,Bir Soru Daha,Anlamadığın yerde varsayım kurma.,Bir konuşmada emin olmadığın noktayı nazikçe sor. Küçük bir açıklık istemek büyük bir yanlış anlamayı önleyebilir.,curiosity
2030-08-27,Küçük Kanıt,Kendine güveni davranışla besle.,Bugün yapabileceğini söylediğin basit bir işi zamanında tamamla. Kendine verdiğin sözlerin tutulması iç güveni somutlaştırır.,confidence
2030-08-28,Değişen Plan,Yeni koşul yeni plan isteyebilir.,Dünün kararı bugünün gerçeğine uymuyorsa onu güncelle. Eski plana bağlı kalmak yerine amacı koruyup yöntemi değiştirebilirsin.,adaptation
2030-08-29,Günün Öğretmeni,Deneyimin içinden tek ders çıkar.,Bugün iyi ya da zor geçen bir olaydan ne öğrendiğini bir cümleyle yaz. Ders çıkarmak olayı büyütmeden anlamını toplamana yardım eder.,learning
2030-08-30,Sabit Nokta,Yoğunlukta küçük bir rutin koru.,Gün ne kadar değişirse değişsin sürdürebileceğin tek basit alışkanlığı seç. Sabit bir nokta geri kalan değişimi daha kolay taşıtır.,steadiness
2030-08-31,Akşam Kapanışı,Günü tamamlanmamışlık duygusuyla bırakma.,Uyumadan önce bugün biten üç şeyi fark et ve yarına ait olanı zihninden ayır. Kapanış yapmak dinlenmeye daha temiz bir geçiş sağlayabilir.,completion
