date,title,teaser,message,theme
2030-10-21,Sınırı Güncelle,Eski kapasite bugünkü kapasite olmayabilir.,Daha önce rahatça yaptığın bir şey bugün yorucu geliyorsa bunu veri olarak kabul et. Güncel kapasiteye göre sınır belirlemek sürdürülebilirliği koruyabilir.,selfcare
2030-10-22,Karşılaştırmayı Durdur,Başkasının temposu senin ölçün olmayabilir.,Kendini biriyle kıyasladığını fark ettiğinde dikkati kendi son adımına getir. İlerlemeyi kendi başlangıç noktanla ölçmek daha kullanışlı bilgi sağlayabilir.,confidence
2030-10-23,Bir Detayı Düzelt,Küçük doğruluk büyük fark yaratabilir.,Bugün üzerinde çalıştığın bir işte gözden kaçmış tek bir ayrıntıyı düzelt. Kalite çoğu zaman büyük değişimden çok dikkatli küçük düzeltmelerle artar.,quality
2030-10-24,Kendine Alan Aç,Başkalarının ihtiyacı senin varlığını silmemeli.,Bugün bir plan yaparken kendi ihtiyacını da açık bir madde olarak hesaba kat. Kendini plana dahil etmek bencillik değil denge kurmaktır.,balance
2030-10-25,İlk Yorumu Beklet,İlk düşünce her zaman son karar değildir.,Bir olay hakkında güçlü bir ilk izlenim oluştuğunda onu hemen kesinleştirme. Yeni bilgiye biraz alan bırakmak daha adil değerlendirme sağlayabilir.,openness
2030-10-26,Ritmi Koru,Süreklilik yoğunluktan daha uzun ömürlüdür.,Bugün çok yapmak yerine yarın da sürdürebileceğin ölçüyü seç. Dengeli ritim kısa süreli aşırı çabadan daha güvenilir olabilir.,steadiness
2030-10-27,Yardımı Kabul Et,Destek almak yeterliliği azaltmaz.,Birisi sana gerçek bir kolaylık sunuyorsa otomatik olarak reddetmeden önce kabul etmeyi düşün. Paylaşılan yük hem zamanı hem enerjiyi koruyabilir.,support
2030-10-28,Eski Listeyi Temizle,Tamamlanmayacak işler de karar ister.,Eski yapılacaklar listene bak ve artık anlamını yitirmiş en az bir maddeyi sil. Listede kalan her şeyin hâlâ geçerli olması zihinsel yükü azaltabilir.,release
2030-10-29,Merakı Koruyun,Kesin hüküm öğrenmeyi durdurabilir.,Bugün anlamadığın bir davranış ya da fikir karşısında hemen etiket koymak yerine bir soru sor. Merak daha fazla veri toplamana yardım edebilir.,curiosity
2030-10-30,Geriye Bir Bak,İlerleme bazen günlükken görünmez.,Son birkaç haftada daha kolay yaptığın bir şeyi fark et. Küçük gelişmeleri görmek devam etmek için daha gerçekçi motivasyon sağlayabilir.,reflection
2030-10-31,Ayı Sade Kapat,Kapanış yeni yük eklemek zorunda değil.,Bu ay sürdürmek istediğin bir davranışı bırakmak istediğin bir alışkanlığı ve teşekkür etmek istediğin bir şeyi yaz. Üç kısa not yeni aya daha hafif geçiş sağlayabilir.,completion
