date,title,teaser,message,theme
2031-01-11,Yardımı Somut İste,Genel yardım çağrıları karşı tarafı ne yapacağını bilemez halde bırakabilir.,Bugün destek istediğin bir konuda ihtiyacını tek bir somut cümleyle ifade et. Açık istek karşılıklı anlaşmayı kolaylaştırabilir.,iletişim
2031-01-12,Yorgunluğu Veri Say,Düşen enerji kişisel başarısızlık değildir.,Bugün verimin azaldığını fark edersen bunu bir işaret olarak değerlendir. Dinlenme ya da işi küçültme seçeneği planın bir parçası olabilir.,özbakım
2031-01-13,Bir Fazlalığı Çıkar,İlerleme her zaman eklemekle olmaz.,Kullandığın bir liste dosya ya da rutinden gereksiz tek bir parçayı kaldır. Azalan yük daha net hareket etmene yardım edebilir.,sadelik
2031-01-14,Sorunu Doğru Adlandır,Yanlış tanımlanan sorun yanlış çözüm üretir.,Seni zorlayan bir konu için neyin gerçekten problem olduğunu bir cümleyle yaz. Belirti ile kök nedeni ayırmak daha uygun adımı bulmanı sağlayabilir.,farkındalık
2031-01-15,Yarısını Değil Sıradakini Yap,Büyük listeye bakmak başlangıcı zorlaştırabilir.,Şu anda tamamlaman gereken yalnızca bir sonraki adımı seç. Listenin tamamını zihninde taşımadan ilerlemek daha sürdürülebilir olabilir.,eylem
2031-01-16,Verdiğin Sözü Kontrol Et,Küçük taahhütler de güven yaratır.,Son günlerde birine ya da kendine verdiğin küçük bir sözü hatırla. Hâlâ geçerliyse bugün ona uygun tek bir davranış göster.,sorumluluk
2031-01-17,Kendine Karşı Dili Yumuşat,Sert iç konuşma çözümü hızlandırmayabilir.,Bir hata yaptığında kullandığın ilk cümleyi fark et. Aynı durumu bir arkadaşına nasıl anlatırdın diye düşünmek daha yapıcı bir bakış sağlayabilir.,özşefkat
2031-01-18,Masayı Değil Sistemi Düzelt,Aynı dağınıklık geri geliyorsa nedeni düzen olabilir.,Sık sık kaybolan ya da biriken tek bir şey için sabit bir yer belirle. Sorunu her seferinde toplamak yerine tekrarını azaltmayı dene.,organizasyon
2031-01-19,Beklentiyi Kontrol Et,Hayal kırıklığının bir kısmı söylenmemiş varsayımlardan gelebilir.,Bugün bir ilişkide ya da ortak işte ne beklediğini kendine açıkça söyle. Gerekliyse bunu karşı tarafla sakin biçimde netleştir.,iletişim
2031-01-20,Tamamlama Noktasını Gör,Bitmiş işin fark edilmemesi sürekli eksiklik hissi yaratabilir.,Bugün tamamladığın üç küçük şeyi not et. Bitenleri görünür kılmak yalnız kalan işlere odaklanmanın yarattığı baskıyı dengeleyebilir.,tamamlama
2031-01-21,Önceliği Takvimle Göster,Önemli dediğin şey zaman ayırmadığında görünmez kalır.,Bu hafta önemli bulduğun tek bir iş için takviminde gerçek bir zaman bloğu ayır. Öncelik zamanla desteklendiğinde daha somut hale gelir.,planlama
2031-01-22,Sessiz Karşılaştırmayı Bırak,Başkasının sonucu kendi koşullarını anlatmaz.,Kendini biriyle kıyasladığını fark ettiğinde kendi başlangıç noktanı ve mevcut imkanlarını hatırla. Daha adil bir ölçü kendi ilerlemen olabilir.,özgüven
2031-01-23,Bir Cümleyi Kısalt,Fazla açıklama bazen mesajı bulanıklaştırır.,Bugün önemli bir isteği ya da sınırı mümkün olan en sade cümleyle ifade etmeyi dene. Netlik uzunluktan daha etkili olabilir.,iletişim
2031-01-24,İşe Başlama Eşiğini Düşür,Başlangıç ne kadar ağırsa erteleme o kadar kolaylaşır.,Zorlandığın bir işi yalnız beş dakikalık bir başlangıca indir. Devam edip etmemeye beş dakika sonra yeniden karar verebilirsin.,eylem
2031-01-25,Küçük Bir Şeyi Onar,Ertelenen ufak arızalar sürekli dikkat çekebilir.,Bugün kırık eksik ya da aksayan küçük bir şeyi düzeltmek için kısa bir zaman ayır. Tamir edilen küçük ayrıntı günlük sürtünmeyi azaltabilir.,bakım
2031-01-26,İhtiyacı İstekten Ayır,Her güçlü arzu acil ihtiyaç değildir.,Bir satın alma ya da karar öncesinde bunun gerçekten bugün gerekli olup olmadığını sor. Kısa bir bekleme seçeneği daha bilinçli karar vermeni sağlayabilir.,ayırtetme
2031-01-27,Konuşmayı Sonuçla Bitir,İyi görüşmeler bile belirsiz bırakıldığında dağılabilir.,Bugün önemli bir konuşmanın sonunda sıradaki adımın ne olduğunu açıkça özetle. Ortak sonuç yanlış anlamayı azaltabilir.,netlik
2031-01-28,Bir Şeyi Devret,Her sorumluluğu kendin yapmak verimlilik değildir.,Uygun olan küçük bir görevi güvenebileceğin birine devret ve beklentiyi açıkça anlat. Paylaşılmış yük daha sürdürülebilir olabilir.,işbirliği
2031-01-29,Durmadan Önce Kaydet,Yarım kalan iş geri dönüşü zorlaştırabilir.,Bir işi bırakırken nerede kaldığını ve sıradaki adımı tek cümleyle not et. Sonraki başlangıçta yeniden hatırlamak için daha az enerji harcarsın.,organizasyon
2031-01-30,Haftayı Tek Soruyla İncele,Uzun değerlendirme yapmak şart değildir.,Bu hafta seni en çok neyin kolaylaştırdığını kendine sor. İşe yarayan tek bir şeyi gelecek haftaya taşımak yeterli olabilir.,yansıma
2031-01-31,Ayı Yük Taşımadan Kapat,Her açık iş yeni aya geçmek zorunda değildir.,Ocaktan kalan işlerini gözden geçir ve birini bitir birini planla birini de iptal et. Her şeye aynı statüyü vermemek zihnini hafifletebilir.,tamamlama
