"date","locale","title","teaser","full_text","theme_tag"
"2030-05-19","en","Remove False Urgency From One Reply","Not every incoming request deserves an immediate interruption.","Before answering one message today, confirm the actual deadline. If it is not urgent, choose a response time that protects focused work without leaving the sender uncertain.","communication"
"2030-05-20","en","End a Busy Day With a Shutdown List","Open loops feel lighter when their next steps are captured outside your head.","Before finishing work today, write the next action for three unfinished items. Close the workspace after the list exists instead of continuing to carry the tasks mentally.","recovery"
"2030-05-21","en","Check What the Metric Actually Means","The same word can represent different definitions across sources.","Choose one important term or metric you are using and read its formal definition in the source. Record the definition if it differs from how you have been using it.","knowledge"
"2030-05-22","en","Put a Boundary on the Calendar","A boundary that exists only in intention is easier to override when pressure rises.","Schedule one protected block for rest, focus, or personal time today. Treat it as a commitment with a purpose rather than as unused space.","boundaries"
"2030-05-23","en","Change One Variable at a Time","When many conditions change together, it becomes hard to know what caused the result.","Run one small experiment today with a single deliberate change. Keep the other important conditions as stable as possible and record what happens.","experimentation"
"2030-05-24","en","Add a Short Checklist to Repeated Work","A template helps structure output; a checklist helps prevent omission.","Create a checklist of no more than five critical checks for one repeated task. Keep it short enough that you will actually use it every time.","efficiency"
"2030-05-25","en","Inspect How the Sample Was Chosen","A correct calculation can still mislead when the sample systematically leaves important cases out.","Pick one metric you rely on and examine how its examples or records were selected. Ask whether excluded cases could change the interpretation.","quality"
"2030-05-26","en","Shrink the Work Before the Focus Block","A task that is too large can delay the first useful output.","Reduce one focused task to something you can finish in a single session. Keep the larger objective visible, but complete only the first concrete piece today.","focus"
"2030-05-27","en","Name the Need Under the Reaction","A fast reaction can hide the need you are actually trying to protect.","When something frustrates you today, write the underlying need before choosing a response. Then generate more than one way to meet that need.","self_awareness"
"2030-05-28","en","Prepare the Second Route","Plans that depend on one path can stop completely when a small obstacle appears.","Choose the most likely obstacle in one important plan and define a simple fallback route. Keep the backup proportional rather than building an entire second project.","planning"
"2030-05-29","en","Define the Problem With Evidence","A problem is easier to improve when its presence can be observed rather than only felt.","Write two observable signs that show one problem is happening. After making a change, look for movement in those same signs before declaring success.","problem_solving"
"2030-05-30","en","Define Acceptance Before Delegating","Delegation works better when completion has a shared meaning.","For one task you hand off today, specify the output, deadline, and acceptance criteria. Ask the other person to confirm the expectation in their own words.","delegation"
"2030-05-31","en","Close May With One Reusable Lesson","A useful monthly review preserves what should influence the next month, not only what was completed.","Choose one lesson from May that you want to reuse. Identify a specific situation in the first week of June where you will apply it.","monthly_review"
