"date","locale","title","teaser","full_text","theme_tag"
"2027-12-18","en","Turn One Repeated Task Into a Template","Repeated work should not require rebuilding the same starting structure every time.","Choose one task you performed several times this month and create a reusable short template, checklist, or starter document. Next time, edit only what changes.","efficiency"
"2027-12-19","en","Choose an Early Warning Signal for One Risk","A problem is harder to manage when the first signal arrives after the damage is done.","For one upcoming responsibility, choose an early indicator such as delayed replies, rising errors, falling balance, or slipping milestones. Decide what would make you intervene.","risk_management"
"2027-12-20","en","Find the Repeatable Part of One Good Result","A good outcome may contain both strong process and good luck.","Review one successful piece of work from this year. Separate the practices you could deliberately repeat from the parts that depended on circumstances you did not control.","retrospective"
"2027-12-21","en","Set One Boundary During Year-End Pressure","Not every request that arrives late in the year deserves immediate priority.","Compare new requests with the work you have already chosen to close. If something cannot fit honestly, renegotiate timing or scope early instead of absorbing it silently.","boundary_setting"
"2027-12-22","en","Make the Last Updated Date Visible","Old information can cause bad decisions when it still looks current.","Add a visible last-updated date and, when useful, an owner to one document or list that people rely on. Give readers a way to judge how current the information is.","information_quality"
"2027-12-23","en","Review One Delivery From the Recipient's View","Work can be technically finished while still being difficult for someone else to use.","Open one delivery as if you were seeing it for the first time. Check whether the file name, access, explanation, and next step are clear without extra context.","quality_control"
"2027-12-24","en","Leave One Small Gap Unfilled","Open time does not have to become another task immediately.","If a small gap appears in your schedule today, consider protecting it for rest, reflection, or clearing minor loose ends instead of automatically filling it with new work.","recovery"
"2027-12-25","en","Pass Along One Useful Thing You Learned","Useful knowledge becomes less fragile when it does not remain in one person's memory.","Choose one method, shortcut, or check that helped you this year and explain it briefly to someone who could benefit from using it.","knowledge_sharing"
"2027-12-26","en","Give Carried-Forward Work Its First Date","Work moved into the new year can disappear when it is assigned only to 'later.'","For each important item you deliberately carry forward, set at least the first review or start date. Give the work a visible place instead of an indefinite future label.","planning"
"2027-12-27","en","Review One Subscription Against Actual Use","Remembered use and measured use can tell different stories.","Choose one service you pay for regularly and compare the cost with your real use over the last few months. Consider cancelling, reducing, or replacing it if the value is weak.","financial_awareness"
"2027-12-28","en","List the Year's Open Loops","Unfinished matters become easier to manage when they are visible and classified.","Collect the open issues still occupying your attention. Give each one a clear decision: finish, schedule, delegate, or drop.","closure"
"2027-12-29","en","Choose One Thing to Do Less Next Year","Improvement can come from subtraction as well as addition.","Choose one behavior, meeting, expense, or distraction you want less of next year. Name what you intend to put in its place so the change has a practical direction.","intentionality"
"2027-12-30","en","Gather the Year's Important Records","Scattered evidence makes later review and recovery harder than necessary.","Collect important reports, receipts, results, agreements, or notes from this year into the appropriate location. Check retention needs before deleting anything.","record_keeping"
"2027-12-31","en","Close the Year With the Real State of Things","A useful year-end review does not need to turn the year into a perfect story.","Record what finished, what remains incomplete, what you chose to stop, and what you learned. Carry forward only selected responsibilities and keep unresolved work visible.","year_transition"
